tt0059181	6	1964	Mar
tt0058657	6.7	1964	Mar
tt0314557	7.2	1964	Oct
tt0058341	3.8	1964	Jun
tt0057812	7.3	1964	Aug
tt0195039	2.3	1964	Dec
tt0058100	6.7	1964	Nov
tt0200767	6.7	1964	Jan
tt0058166	7.1	1964	Oct
tt0058745	6.6	1964	Nov
tt0058425	6.5	1964	Jul
tt0058456	6.3	1964	Sep
tt0058306	6.6	1964	Nov
tt0366668	7.5	1964	Mar
tt0057851	6.3	1964	Feb
tt0059515	7.1	1964	Aug
tt0058763	5.8	1964	Jan
tt0059773	6.9	1965	Mar
tt0200769	7.2	1965	Oct
tt0059263	6.5	1965	Nov
tt0059832	7.3	1965	Apr
tt0059431	5.8	1965	Sep
tt0281713	5.8	1965	Jul
tt0059885	7.1	1965	Jun
tt0059090	7.1	1965	Jun
tt0059274	7.9	1965	Jun
tt0407696	2.8	1965	Jun
tt0058917	6	1965	Aug
tt0059424	6.6	1965	Jun
tt0059124	5.1	1965	Nov
tt0059252	5.6	1965	Jun
tt0209246	6.2	1965	Jun
tt0059573	8	1965	Dec
tt0059710	5.8	1965	Apr
tt0059774	5.9	1965	Aug
tt0059641	5.8	1965	Nov
tt0058955	2.6	1965	Aug
tt0057370	7.4	1965	Nov
tt0054240	2.7	1965	Jun
tt0059298	5.3	1965	Jun
tt0059470	7	1965	Sep
tt0058953	5.6	1965	Apr
tt0059630	6.3	1965	Nov
tt0059650	5.9	1965	Oct
tt0059379	7.4	1965	Nov
tt0059794	6.9	1965	Aug
tt0059824	5.9	1965	Oct
tt0059502	6.7	1965	Nov
tt0059651	4.8	1965	Sep
tt0060736	7.5	1965	Dec
tt0059358	7.6	1965	Oct
tt0250227	7.2	1965	Jul
tt0059878	3.3	1965	Oct
tt0186449	6.2	1965	Dec
tt0059518	6.5	1965	Feb
tt0059542	6.3	1965	Mar
tt0059714	7.2	1965	Oct
tt0166390	6.1	1965	Dec
tt0059793	6.7	1965	Dec
tt0059448	7.4	1965	Oct
tt0059511	6.6	1965	Nov
tt0059065	6.2	1965	Apr
tt0058988	5.9	1965	Jul
tt0059903	6.2	1965	Jun
tt0058971	7.4	1965	Sep
tt0146230	4.5	1965	Oct
tt0058933	5.1	1965	May
tt0059649	7	1965	Feb
tt0059050	7.5	1965	Nov
tt0058998	6.1	1965	Sep
tt0059782	6.2	1965	Dec
tt0059764	6.6	1965	Aug
tt0059017	6.9	1965	Jun
tt0059868	6.4	1965	Aug
tt0058621	6	1965	Feb
tt0059549	6.6	1965	Apr
tt0059724	6.1	1965	Jan
tt0058137	5.1	1965	Apr
tt0059737	5	1965	May
tt0059474	6	1965	Aug
tt0059749	7.7	1965	Dec
tt0059219	6	1965	Jun
tt0059000	7.3	1965	Oct
tt0059094	6.3	1965	Jan
tt0059259	6.5	1965	Oct
tt0059166	6.2	1965	Oct
tt0059688	5.2	1965	Dec
tt0059592	7.7	1965	Jan
tt0058171	6.3	1965	Aug
tt0198506	7.2	1965	Sep
tt0059454	6.5	1965	May
tt0121763	6.8	1965	Oct
tt0059199	3.4	1965	Sep
tt0059572	5.8	1965	Jul
tt0059433	6	1965	Aug
tt0059873	7.3	1965	Sep
tt0059389	6.7	1965	Jun
tt0180749	7.8	1965	Jun
tt0059260	7.3	1965	Aug
tt0059675	7	1965	Dec
tt0059309	7.4	1965	Apr
tt0059921	6.7	1965	Apr
tt0059456	7	1965	Mar
tt0058926	7	1965	Dec
tt0058675	6	1965	May
tt0059931	5.3	1965	Apr
tt0059460	6.4	1965	Feb
tt0061184	8.1	1966	Jun
tt0060801	5.1	1966	Jul
tt0060728	6.1	1966	Dec
tt0061207	6.9	1966	Oct
tt0060135	5.6	1966	Jun
tt0182379	6.7	1966	Nov
tt0060623	7.4	1966	Jul
tt0062159	3.2	1966	Feb
tt0060429	5.7	1966	Mar
tt0060720	7.3	1966	Apr
tt0195341	5.6	1966	Jul
tt0060138	7.9	1966	May
tt0060637	6.6	1966	May
tt0060214	6.9	1966	Apr
tt0060073	7.1	1966	Feb
tt0062851	6.8	1966	Aug
tt0060453	6.9	1966	Oct
tt0060893	6.2	1966	Apr
tt0059453	6.2	1966	Jul
tt0060741	2.8	1966	May
tt0061015	5.8	1966	Dec
tt0137956	5.4	1966	Aug
tt0059924	6	1966	Aug
tt0060827	8.1	1966	Mar
tt0366505	8.1	1966	Oct
tt0059706	5.8	1966	Feb
tt0060588	6.9	1966	Jun
tt0061204	7	1966	Jul
tt0060121	6.6	1966	May
tt0060842	5.1	1966	Aug
tt0062262	6.7	1966	Jun
tt0129152	7.5	1966	Mar
tt0060646	5.5	1966	Feb
